Story ID (prison_yyyymmdd_topic),Unique ID,On M.I. list?,Reviewed and Cleared,Date R&C,Added to site,Date added,Story Title (max 20 characters),Audio File,Transcript,Date (MM/YY),Prison,Tags,Storyteller,Story Type,"If Segment, Full Story ID",Letter/Call
Tracy_20210222_451_FULL_Stress,5987,,MV/KT,,KT,,Close quarters,https://www.dropbox.com/s/htnmkhp0m1zfmsb/Tracy_20210222_451_Full.mp3?dl=0,https://www.dropbox.com/s/gvzjgt6ps3f8rhx/Tracy_20210222_451_FULL.txt?dl=0,02/21,Tracy,Stress,Incarcerated Person,Full,,Letter
Tracy_20210224_463_FULL,1102,,KT,,KT,,Haven't recovered,https://www.dropbox.com/s/fwrrhqfhf9vspll/Tracy_20210224_463_FULL.mp3?dl=0,https://www.dropbox.com/s/7euzv524vc74e97/Tracy_20210224_463_FULL.txt?dl=0,02/21,Tracy,"Infection, Stress, Featured",Incarcerated Person,Full,,Letter
Tracy_20210226_480_FULL,8235,,KT,,KT,,The full story,https://www.dropbox.com/s/2jhfqxqw5kys7mw/Tracy_20210226_480_FULL.mp3?dl=0,https://www.dropbox.com/s/jlhxqxqkumhn6cb/Tracy_20210226_480_FULL.txt?dl=0,02/21,Tracy,,Incarcerated Person,Full,,Letter
Tracy_20210311_662_Full_FamilyProgramsStress,6215,,MV,06/29/2021,MV,07/20/2021,The biggest toll,https://www.dropbox.com/s/h773987g3c5cd2c/Tracy_20210311_662_Full.mp3?dl=0,https://www.dropbox.com/s/ks6ml9axcxmifl2/Tracy_20210311_662_FULL.txt?dl=0,03/21,Tracy,"Family, Programs, Stress",Incarcerated Person,Full,,Letter
Tracy_20210312_661_FULL_Stress_PrisonConditions,986,,MV,,MV,07/20/2021,Shelter in place,https://www.dropbox.com/s/4v8dut66a5d1nzu/Tracy_20210312_661_FULL.mp3?dl=0,https://www.dropbox.com/s/v3pzy14qczogm0j/Tracy_20210312_661_FULL.txt?dl=0,03/21,Tracy,"Stress, Prison Conditions",Incarcerated Person,Full,,Letter
Tracy_20210316_581_Full,1575,,MV,,MV,,The full story,https://www.dropbox.com/s/95yrg5v48oqfk14/Tracy_20210316_581_Full.mp3?dl=0,https://www.dropbox.com/s/ut2b02xxjywptvq/Tracy_20210316_581_Full.txt?dl=0,03/21,Tracy,,Incarcerated Person,Full,,Letter
Tracy_20210319_580_FULL_Family,2565,,MV,,MV,,Grieving in prison,https://www.dropbox.com/s/5wyfrkr1e59l6b8/Tracy_20210319_580_Family.mp3?dl=0,https://www.dropbox.com/s/excq6u4w4r9w3yo/Tracy_20210319_580_Family.txt?dl=0,03/21,Tracy,Family,Incarcerated Person,Full,,Letter
Tracy_20210330_588_Full_Stress_PrisonConditions,4845,,MV,,MV,07/20/2021,Felt the full effect,https://www.dropbox.com/s/1eogd0xf6gyi35g/Tracy_20210330_588_Full_PrisonConditions.mp3?dl=0,https://www.dropbox.com/s/xm701g7iio5yq0r/Tracy_20210330_588_FULL_Stress_PrisonConditions.txt?dl=0,03/21,Tracy,"Stress, Prison Conditions",Incarcerated Person,Full,,Letter
Vacaville_20201015_154_FULL,8901,,KT,,KT,,The full story,https://www.dropbox.com/s/s5qkxb50rzb659f/Vacaville_20201015_154_FULL.mp3?dl=0,https://www.dropbox.com/s/3ny6m26fyc3whfh/Vacaville_20201015_154_FULL.txt?dl=0,10/20,Vacaville,,Incarcerated Person,Full,,Letter
Vacaville_20201112_035_FULL,1748,,KT,,KT,,Calls just static,https://www.dropbox.com/s/jy83qva805jd9u9/Vacaville_20201120_035_FULL.mp3?dl=0,https://www.dropbox.com/s/hdmh3ajjc2xjztv/Vacaville_20201112_035_FULL.txt?dl=0,11/20,Vacaville,"Programs, Prison Conditions",Incarcerated Person,Full,,Letter
Vacaville_20201222_100_FULL,3087,,KT,,KT,,The full story,https://www.dropbox.com/s/s88q1cuqbtigtgb/Vacaville_20201222_100_FULL.mp3?dl=0,https://www.dropbox.com/s/m714vb5o93qjrjt/Vacaville_20201222_100_FULL.txt?dl=0,12/20,Vacaville,,Incarcerated Person,Full,,Letter
Vacaville_20201222_155_FULL,5022,,KT,,KT,,The full story,https://www.dropbox.com/s/1iwjuu64ia4zkf8/Vacaville_20201222_155_Full.mp3?dl=0,https://www.dropbox.com/s/8p35llv2q72clp6/Vacaville_20201222_155_Full.txt?dl=0,12/20,Vacaville,,Incarcerated Person,Full,,Letter
Vacaville_20210104_288_FULL_PrisonConditions_Programs_Infection,2909,,MV,,MV,,I can't get any help,https://www.dropbox.com/s/zlrgfhwmu0hyj19/Vacaville_20210104_288_PrisonConditions_Programs_Infection.mp3?dl=0,https://www.dropbox.com/s/0d5ekny4r85k7vq/Vacaville_20210104_288_PrisonConditions_Programs_Infection.txt?dl=0,12/20,Vacaville,"Prison Conditions, Programs, Infection",Incarcerated Person,Full,,Letter
Vacaville_20210106_234_Full,591,,KT,,KT,,Make you squirm,https://www.dropbox.com/s/odj7v126ebuk561/Vacaville_20210106_234_FULL.mp3?dl=0,https://www.dropbox.com/s/ce8x8tvcamswx90/Vacaville_202110106_234_FULL.txt?dl=0,01/21,Vacaville,"Prison Conditions, Stress",Incarcerated Person,Full,,Letter
Vacaville_20210426_839_FULL,4398,,LW,08/12/2021,MV,08/17/2021,The full story,https://www.dropbox.com/s/nx4m4vtozcsypwd/Vacaville_20210426_839_FULL.mp3?dl=0,https://www.dropbox.com/s/avqamh18rui6hqv/Vacaville_20210426_839_FULL.txt?dl=0,04/21,Vacaville,,Incarcerated Person,Full,,Letter
Vacaville_20210426_862_FULL_PrisonConditions,8287,,LW,08/12/2021,MV,08/17/2021,Chaos and confusion,https://www.dropbox.com/s/2gbwnk3rimytvqz/Vacaville_20210426_862_FULL.mp3?dl=0,https://www.dropbox.com/s/g1qifn56yloa7sf/Vacaville_20210426_862_FULL.txt?dl=0,04/21,Vacaville,Prison Conditions,Incarcerated Person,Full,,Letter
Vacaville_20210426_873_FULL_PrisonConditionsInfectionStress,8950,,LW,08/12/2021,MV,08/17/2021,I'm not worthless,https://www.dropbox.com/s/qjuhzblvmsd72qp/Vacaville_20210426_873_FULL.mp3?dl=0,https://www.dropbox.com/s/0htv0hwef82e81y/Vacaville_20210426_873_FULL.txt?dl=0,04/21,Vacaville,"Prison Conditions, Infection, Stress, Featured",Incarcerated Person,Full,,Letter
Vacaville_20210426_900_FULL,170,,LW,08/10/2021,MV,09/13/2021,The full story,https://www.dropbox.com/s/yt9tflakriqa26e/Vacaville_20210426_900_FULL.mp3?dl=0,https://www.dropbox.com/s/gyyyk5h7cli1rg4/Vacaville_20210426_900_FULL.txt?dl=0,04/21,Vacaville,,Incarcerated Person,Full,,Letter
Vacaville_20210426_901_FULL,8582,,LW,08/13/2021,MV,08/17/2021,The full story,https://www.dropbox.com/s/l9izjq3lbbpzz22/Vacaville_20210426_901_FULL.mp3?dl=0,https://www.dropbox.com/s/rgdvbvcwxb1ugoe/Vacaville_20210426_901_FULL.txt?dl=0,04/21,Vacaville,,Incarcerated Person,Full,,Letter
Vacaville_20210428_845_FULL,8432,,LW,08/12/2021,MV,08/17/2021,The full story,https://www.dropbox.com/s/icgz2br1bhhxq6g/Vacaville_20210428_845_FULL.mp3?dl=0,https://www.dropbox.com/s/f8kgbbie7b3zcro/Vacaville_20210428_845_FULL.txt?dl=0,04/21,Vacaville,,Incarcerated Person,Full,,Letter
Vacaville_20210430_1014_FULL_InfectionPrisonConditions,8336,,LW,08/12/2021,MV,08/17/2021,Wheelchair access,https://www.dropbox.com/s/6izidu071ey6kni/Vacaville_20210430_1014_FULL.mp3?dl=0,https://www.dropbox.com/s/a0qyli6mp1f1wrp/Vacaville_20210430_1014_FULL_InfectionPrisonConditions.txt?dl=0,04/21,Vacaville,"Infection, Prison Conditions",Incarcerated Person,Full,,Letter
Valley State_20210303_526_FULL_PrisonConditionsFamily,2067,,MV,,MV,,From yard to yard,https://www.dropbox.com/s/8sm1t67q6abr4us/ValleyState_20210303_526_FULL.mp3?dl=0,https://www.dropbox.com/s/qjzuu0xj2gz5se7/Valley%20State_20210303_526_PrisonConditionsFamily.txt?dl=0,03/21,Valley State,"Prison Conditions, Family",Incarcerated Person,Full,,Letter
Valley State_20210315_541_FULL,4974,,MV,,MV,,The full story,https://www.dropbox.com/s/7ei5ws3nhuyolmr/Valley%20State_20210315_541_FULL.mp3?dl=0,https://www.dropbox.com/s/c3pp17fgz6sto2v/Valley%20State_20210315_541_FULL.txt?dl=0,03/21,Valley State,,Incarcerated Person,Full,,Letter
Valley State_20210319_575_FULL_Stress_Family,9019,,MV,,MV,,Can't call our folks,https://www.dropbox.com/s/flfqujgth1fg81n/Valley%20State_20210319_575_FULL_Stress.mp3?dl=0,https://www.dropbox.com/s/xwjkzb7nl7tnx9i/Valley%20State%20Prison_202110319_575_Stress.txt?dl=0,03/21,Valley State,"Stress, Family",Incarcerated Person,Full,,Letter
ValleyState_20210211_443_FULL_PrisonConditions,1081,,MV/KT,,KT,,24-hour confinement,https://www.dropbox.com/s/mssdz6lv0y48c0q/ValleyState_20210211_443_Full.mp3?dl=0,https://www.dropbox.com/s/fnl22s8x4dnc4dp/ValleyState_20210211_443_FULL.txt?dl=0,02/21,Valley State,Prison Conditions,Incarcerated Person,Full,,Letter
ValleyState_20210221_496_Full_Family_PrisonConditions_Stress_Infection,3953,,MV/KT,,KT,,Frustrating at times,https://www.dropbox.com/s/jwju4jdypcqfiwc/ValleyState_20210221_496_familyprisonconditionsstressinfectiom.mp3?dl=0,https://www.dropbox.com/s/gl8609dprccc1tz/ValleyState_20210221_496_Full_Family_PrisonConditions_Stress_Infection.txt?dl=0,02/21,Valley State,"Family, Prison Conditions, Stress, Infection",Incarcerated Person,Full,,Letter
ValleyState_20210222_457_Full,2386,,MV,09/06/2021,MV,09/08/2021,The full story,https://www.dropbox.com/s/3rdi8fbvavnityf/ValleyState_20210222_457_FULL.mp3?dl=0,https://www.dropbox.com/s/db7dtk38dfcrhlv/ValleyState_20210222_457_Full.txt?dl=0,02/21,Valley State,,Incarcerated Person,Full,,Letter
ValleyState_20210222_486_Full_Infections_PrisonConditions_Family,6849,,MV/KT,,KT,,Quarantine again,https://www.dropbox.com/s/twnnlaiocrdxc8s/ValleyState_20210222_486_Full.mp3?dl=0,https://www.dropbox.com/s/wetpeo22d5ccn8h/ValleyState_20210222_486_Full.txt?dl=0,02/21,Valley State,"Infections, Prison Conditions, Stress, Family",Incarcerated Person,Full,,Letter
ValleyState_20210226_478_Full,5202,,MV/KT,,KT,,The full story,https://www.dropbox.com/s/neit0bn22z5fqyd/ValleyState_20210226_478_Full.mp3?dl=0,https://www.dropbox.com/s/9seqg0g6m423ghv/ValleyState_20210226_478_Full.txt?dl=0,02/21,Valley State,"Infections, Stress, Prison Conditions, Programs",Incarcerated Person,Full,,Letter
ValleyState_20210301_537_FULL,8505,,MV,06/25/2021,MV,10/01/2021,The full story,https://www.dropbox.com/s/d9nxi03fldaicst/ValleyState_20210301_537_FULL.mp3?dl=0,https://www.dropbox.com/s/k1rz3r5fn4i3wt2/ValleyState_20210301_537_FULL.txt?dl=0,03/21,Valley State,,Incarcerated Person,Full,,Letter
Valleystate_20210322_627_FULL,522,,MV,,MV,07/14/2021,The full story,https://www.dropbox.com/s/fiooll88y3v4295/Valleystate_20210322_627_FULL.mp3?dl=0,https://www.dropbox.com/s/jiijqskvkv0vh4h/Valleystate_20210322_627_FULL.txt?dl=0,03/21,Valley State,,Incarcerated Person,Full,,Letter
ValleyState_20210325_634_FULL_FamilyStressPrisonConditions,7045,,MV,,MV,07/14/2021,I can only survive,https://www.dropbox.com/s/s1ara5ck4fbhc93/ValleyState_20210325_634_FULL.mp3?dl=0,https://www.dropbox.com/s/sysglvf6v2jrh3o/ValleyState_20210325_634_FamilyStressPrisonConditions.txt?dl=0,03/21,Valley State,"Family, Stress, Prison Conditions, Featured",Incarcerated Person,Full,,Letter
ValleyState_20210329_593_FULL,3264,,MV,,MV,08/06/2021,The full story,https://www.dropbox.com/s/lpa7dnz8co94cp9/ValleyState_20210329_593_FULL.mp3?dl=0,https://www.dropbox.com/s/5bkqicla3e8muwi/ValleyState_20210329_593_FULL.txt?dl=0,03/21,Valley State,,Incarcerated Person,Full,,Letter
ValleyState_20210329_594_FULL,3193,,MV,06/29/2021,MV,07/20/2021,I lost part of me,https://www.dropbox.com/s/vp5a5ryjwx445rz/ValleyState_20210329_594_FULL.mp3?dl=0,https://www.dropbox.com/s/h4lyme54u9f8fut/ValleyState_20210329_594_FULL_Infection_PrisonConditons_Family.txt?dl=0,11/20,Valley State,"Infection,  Prison Conditions, Family",Incarcerated Person,Full,,Letter
ValleyState_20210402_613_FULL_PrisonConditions_Infection,4612,,MV,08/06/2021,MV,08/06/2021,Getting better,https://www.dropbox.com/s/c2sz8ggkwvw3iez/ValleyState_20210402_613_FULL_PrisonConditions_Stress.mp3?dl=0,https://www.dropbox.com/s/bb5avh6qcv4lzh9/ValleyState_20210402_613_FULL.txt?dl=0,04/21,Valley State,"Prison Conditions, Infection",Incarcerated Person,Full,,Letter
ValleyState_20210402_614_FULL_PrisonConditions_Infection,6261,,MV,,MV,08/06/2021,I’m still breathing,https://www.dropbox.com/s/gar0gahzpbaweul/ValleyState_20210402_614_FULL.mp3?dl=0,https://www.dropbox.com/s/oqjt12cdc12qyes/ValleyState_20210402_614_FULL.txt?dl=0,04/21,Valley State,"Infection, Stress, Prison Conditions",Incarcerated Person,Full,,Letter
ValleyState_20210406_969_Full_Programs_Family_Infection,4721,,MV,07/07/2021,MV,07/21/2021,Good news,https://www.dropbox.com/s/x22vb651q692vqq/ValleyState_20210406_969.mp3?dl=0,https://www.dropbox.com/s/quti7plysfaempr/ValleyState_20210406_969_FULL_PrisonConditions.txt?dl=0,02/21,Valley State,"Programs, Family, Infection",Incarcerated Person,Full,,Letter
ValleyState_20210412_948_FULL_PrisonConditionsInfectionStress,5788,,LW,08/12/2021,MV,08/17/2021,The lonely road,https://www.dropbox.com/s/s84yicie2lzfar6/ValleyState_20210412_948_Full_PrisonConditionsInfectionStress.mp3?dl=0,https://www.dropbox.com/s/76z5p2kot1824g0/ValleyState_20210412_948_FULL_PrisonConditionsInfectionStress.txt?dl=0,04/21,Valley State,"Prison Conditions, Infection, Stress",Incarcerated Person,Full,,Letter
ValleyState_20210413_950_FULL,5199,,LW,08/12/2021,MV,08/17/2021,The full story,https://www.dropbox.com/s/izlmcixee5sqmts/ValleyState_20210413_950_FULL.mp3?dl=0,https://www.dropbox.com/s/w8uc2xgihxllhq6/ValleyState_20210413_950_FULL.txt?dl=0,03/20,Valley State,,Incarcerated Person,Full,,Letter
ValleyState_20210420_715_Full,8409,,MV,07/07/2021,MV,07/21/2021,The full story,https://www.dropbox.com/s/urvca3lrt90mlnr/ValleyState_20210420_715_FULL.mp3?dl=0,https://www.dropbox.com/s/htelz8p891sbn89/ValleyState_20210420_715_FULL.txt?dl=0,04/21,Valley State,,Incarcerated Person,Full,,Letter
ValleyState_20210426_859_FULL_FamilyPrisonConditionsInfection,4059,,LW,08/12/2021,MV,08/17/2021,Quarantine buildings,https://www.dropbox.com/s/efc1pg5thn6i8te/ValleyState_20210426_859_FULL.mp3?dl=0,https://www.dropbox.com/s/4bhz5uy7719zdr2/ValleyState_20210426_859_FULL_Family.txt?dl=0,04/21,Valley State,"Family, Prison Conditions, Infection",Incarcerated Person,Full,,Letter
ValleyState_20210428_840_FULL_PrisonConditionsStressFamily,2052,,LW,08/12/2021,MV,08/17/2021,Black hole,https://www.dropbox.com/s/ubz5oyqs5ua4cb6/ValleyState_20210413_840_FUll.mp3?dl=0,https://www.dropbox.com/s/4qtjp3etd9qfve9/ValleyState_20210428_840_FULL_PrisonConditions_Stress.txt?dl=0,04/21,Valley State,"Prison Conditions, Stress, Family",Incarcerated Person,Full,,Letter
Wasco_20210221_492a_FULL_Stress_PrisonConditions,9411,,MV/KT,,KT,,Can't do anything,https://www.dropbox.com/s/j7u4qxpsgpb3q8n/Wasco_20210221_492a_FULL.mp3?dl=0,https://www.dropbox.com/s/xgjs44xj72zjkmw/Wasco_20210221_492a_FULL_Stress_PrisonConditions.txt?dl=0,02/21,Wasco,"Stress, Prison Conditions",Incarcerated Person,Full,,Letter
Wasco_20210221_492b_FULL_Stress,5326,,MV/KT,,KT,,A kaleidoscope,https://www.dropbox.com/s/l28buyg9qcxrigq/Wasco_20210221_492B_FULL.mp3?dl=0,https://www.dropbox.com/s/68nmh1e7oryxask/WASCO_20210221_492b_FULL.txt?dl=0,02/21,Wasco,"Programs, Stress, Featured",Incarcerated Person,Full,,Letter
Wasco_20210222_455_FULL_Family_PrisonConditions_Stress,8186,,MV/KT,,KT,,Frustration built up,https://www.dropbox.com/s/f93qkxg5645x0m0/Wasco_20210222_455_Full.mp3?dl=0,https://www.dropbox.com/s/pd2f3vfp87vjvl8/Wasco_20210222_455_FULL.txt?dl=0,02/21,Wasco,"Family, Prison Conditions, Stress",Incarcerated Person,Full,,Letter
Wasco_20210222_494_FULL_Family_PrisonConditions,9229,,MV,09/21/2021,MV,09/24/2021,A state of shock,https://www.dropbox.com/s/g4hj4qck6hntk3j/Wasco_20210222_494_Full.mp3?dl=0,https://www.dropbox.com/s/zjti0pa6bo2fdrt/WASCO_20210222_494_FULL.txt?dl=0,02/21,Wasco,"Family, Prison Conditions",Incarcerated Person,Full,,Letter
Wasco_20210225_471_Full_Stress,30,,MV/KT,,KT,,Build my trust,https://www.dropbox.com/s/jpfwysff7qy3ntc/Wasco_20210225_471_Full.mp3?dl=0,https://www.dropbox.com/s/5m4og4uonrm7m32/Wasco_20210225_471_Full.txt?dl=0,02/21,Wasco,Stress,Incarcerated Person,Full,,Letter
Wasco_20210226_477_Full_Stress,3368,,MV/KT,,KT,,We need advocates,https://www.dropbox.com/s/ey8ma6e4p8ovo5q/Wasco_20210226_477_Full.mp3?dl=0,https://www.dropbox.com/s/bvf53hkwffgtt72/Wasco_20210226_477_Full.txt?dl=0,02/21,Wasco,Stress,Incarcerated Person,Full,,Letter
Wasco_20210304_510_Full_Family_Infection,2573,,MV,07/09//2021,MV,07/13//2021,Running risks,https://www.dropbox.com/s/ydpi0jn8yeehb47/Wasco_20210304_510_Full.mp3?dl=0,https://www.dropbox.com/s/lds64bm3ni9ht9f/Wasco_20210304_510_Full.txt?dl=0,03/21,Wasco,"Family, Infection",Incarcerated Person,Full,,Letter
Wasco_20210316_557_FULL_Programs_Family_Stress,8908,,MV,07/13/2021,MV,07/14/2021,Without any contact,https://www.dropbox.com/s/7uwm59qcrkhfhjo/Wasco_20210316_557_FULL_Programs_Family_Stress.mp3?dl=0,https://www.dropbox.com/s/sfak4fv0kqv7iuk/Wasco_20210316_557_FULL_Programs_Family_Stress.txt?dl=0,03/21,Wasco,"Programs, Family, Stress",Incarcerated Person,Full,,Letter
Wasco_20210316_559_FULL _Infections_PrisonConditions,7982,,MV,,MV,,I feel safe now,https://www.dropbox.com/s/dmx8i2iv1kmkzuz/Wasco_20210316_559_Infections_PrisonConditions.mp3?dl=0,https://www.dropbox.com/s/e6xwjo9je9nox0d/Wasco_20210316_559_FULL_Infections_PrisonConditions.txt?dl=0,03/21,Wasco,"Infection, Prison Conditions",Incarcerated Person,Full,,Letter
Wasco_20210317_563_FULL_Infection_Stress_Family,5913,,MV,,MV,,Can't sleep at night,https://www.dropbox.com/s/h37g22rdbqk2ptf/Wasco_20210317_563_FULL.mp3?dl=0,https://www.dropbox.com/s/n1qw5q8mp7wt62n/Wasco_20210317_563_FULL.txt?dl=0,05/20,Wasco,"Infection, Stress, family",Incarcerated Person,Full,,Letter
Wasco_20210321_620_FULL_Stress_Infection,2457,,MV,,MV,07/14/2021,Sick for a moment,https://www.dropbox.com/s/zlpha392wkv3j2b/Wasco_20210321_620_FULL.mp3?dl=0,https://www.dropbox.com/s/kdiqwgr6rfqpzfb/Wasco_20210321_620_FULL.txt?dl=0,03/21,Wasco,"Stress, Infection",Incarcerated Person,Full,,Letter
Wasco_20210329_599_FULL_Infection_Stress,8173,,MV,,MV,07/14/2021,A cell or a body bag,https://www.dropbox.com/s/iwk4hxcadv3mtk8/Wasco_20210329_599_FULL.mp3?dl=0,https://www.dropbox.com/s/2g78vdey0krxu1z/Wasco_20210329_599_FULL.txt?dl=0,03/21,Wasco,"Infection, Stress, Featured",Incarcerated Person,Full,,Letter
Wasco_20210422_914_FULL,1745,,LW,08/12/2021,MV,08/17/2021,The full story,https://www.dropbox.com/s/42xtrq1d9ke6rc0/Wasco_20210422_914_FULL.mp3?dl=0,https://www.dropbox.com/s/nclq9yoiu7sgyoi/Wasco_20210422_914_FULL.txt?dl=0,04/21,Wasco,,Incarcerated Person,Full,,Letter
LosAngeles_Metropolitan_20210907_FULL,56860,,MR,,MV,,The full story,https://www.dropbox.com/s/jw6axqhzf8i63kz/LosAngeles_Metropolitan_20210907_FULL.mp3?dl=0,https://www.dropbox.com/s/bmo4s3qxk4qycm3/LosAngeles_Metropolitan_20210907_FULL.txt?dl=0,09/21,Los Angeles MDC,,Incarcerated Person,Full,,Letter
Merced_USPAtwater_20210909_002_FULL,81680,,MV,,MV,15,The full story,https://www.dropbox.com/s/za03hj509qswt09/Merced_USPAtwater_20210909_002_FULL.mp3?dl=0,https://www.dropbox.com/s/wookamlqnpdrlvu/Merced_USPAtwater_20210909_002_FULL.txt?dl=0,09/21,Merced USPAtwater,,Incarcerated Person,Full,Merced_USPAtwater_20210909_002_FULL,Letter
Merced_USPAtwater_20210909_001_FULL_Family_Infection,73603,,MV,,MV,16,My past mistakes,https://www.dropbox.com/s/kv73f8z0xinswd5/Merced_USPAtwater_20210909_001_FULL.mp3?dl=0,https://www.dropbox.com/s/8jxijvjq5tuzbts/Merced_USPAtwater_20210909_001_FULL.txt?dl=0,09/21,Merced USPAtwater,"Family, Infection",Incarcerated Person,Full,,Letter
USP_Victorville_20210922_001_FULL,,,MR,,,,The full story,https://www.dropbox.com/s/eqxnue8ufqygz3z/USP_Victorville_20210922_001_FULL.mp3?dl=0,https://www.dropbox.com/s/1okfacw7263gibl/USP_Victorville_20210922_001_FULL.txt?dl=0,09/21,San Bernardino County,,Incarcerated Person,Full,,Letter
USP_Victorville_20210924_000_FULL_PrisonConditions_Programs,,,MR,,,,Ill treatment,https://www.dropbox.com/s/8ww8adx8tbf1n72/USP_Victorville_20210924_000_FULL.m4a?dl=0,https://www.dropbox.com/s/omp3nyx9xk3yw3s/USP_Victorville_20210924_000_FULL.txt?dl=0,09/21,San Bernardino County,"Prison Conditions, Programs",Incarcerated Person,Full,,Letter
Merced_USPAtwater_20210908_FULL,72970,,MV,,MV,,The full story,https://www.dropbox.com/s/u264jq5py1puyv9/Merced_USPAtwater_20210908_FULL.mp3?dl=0,https://www.dropbox.com/s/s9gm9u3m6o4e2rw/Merced_USPAtwater_20210908_FULL.txt?dl=0,09/21,Merced USPAtwater,,Incarcerated Person,Full,,Letter
Merced_USPAtwater_20210916_FULL_Infection,69105,,MV,,MV,18,Went to quarantine,https://www.dropbox.com/s/4lx3jj5zjzdfhd6/Merced_USPAtwater_20210916_FULL_Infection.mp3?dl=0,https://www.dropbox.com/s/a4r6nlpr8amajjz/Merced_USPAtwater_20210916_FULL_Infection.txt?dl=0,09/21,Merced USPAtwater,Infection,Incarcerated Person,Full,,Letter
Merced_USPAtwater_20210917_FULL,82326,,MV,,MV,14,The full story,https://www.dropbox.com/s/7gn6cxiif8bh62b/Merced_USPAtwater_20210917_FULL.mp3?dl=0,https://www.dropbox.com/s/lofcfalnww1w5d5/Merced_USPAtwater_20210917_FULL.txt?dl=0,09/21,Merced USPAtwater,,Incarcerated Person,Full,,Letter
LosAngeles_Metropolitan_20210917_FULL,5776,,MR,,MV,,The full story,https://www.dropbox.com/s/xs0byhrrzrsga4o/LosAngeles_Metropolitan_20210917_FULL.mp3?dl=0,https://www.dropbox.com/s/qalevz7idq95erd/LosAngeles_Metropolitan_20210917_FULL.txt?dl=0,09/21,Los Angeles MDC,,Incarcerated Person,Full,,Letter
LosAngeles_Metropolitan_20210831_001_FULL,81790,,MR,,MV,,The full story,https://www.dropbox.com/s/g6r67jml7k15j5y/LosAngeles_Metropolitan_20210831_001_FULL.mp3?dl=0,https://www.dropbox.com/s/sjilrisrjoe3k7q/LosAngeles_Metropolitan_20210831_001_FULL.txt?dl=0,08/21,Los Angeles MDC,,Incarcerated Person,Full,,Letter
LosAngeles_Metropolitan_20210831_002_FULL_PrisonConditions_Stress,88699,,MR,,MV,,Not fair,https://www.dropbox.com/s/kbgzihu1vfi07f7/LosAngeles_Metropolitan_20210831_002_FULL.mp3?dl=0,https://www.dropbox.com/s/0s6uqwkrke3ya4u/LosAngeles_Metropolitan_20210831_002_FULL.txt?dl=0,08/21,Los Angeles MDC,"Prison Conditions, Stress",Incarcerated Person,Full,,Letter
Fresno_Mendota_20210916_FULL,missing,,MV,,,,The full story,https://www.dropbox.com/s/6uvaeugs518bhdw/Fresno_Mendota_20210916_FULL.mp3?dl=0,https://www.dropbox.com/s/nhaitgckiwj91dc/Fresno_Mendota_20210916_FULL.txt?dl=0,09/21,Fresno Mendota,,Incarcerated Person,Full,,Letter
HighDesert_20210202_380_FULL_Infection,6477,,KT,,KT,,Friend passed away,https://www.dropbox.com/s/osqlwjkoz511k47/HighDesert_20210202_380_Full_Infection.mp3?dl=0,https://www.dropbox.com/s/ptdqn02yg7mlwv2/HighDesert_20210202_380_FULL_Infection.txt?dl=0,02/21,High Desert,Infection,Incarcerated Person,Full,,Letter
HighDesert_20210208_344_FULL,7558,,KT,,KT,,The full story,https://www.dropbox.com/s/n663dyvec1hgoic/HighDesert_20210208_344_Full.mp3?dl=0,https://www.dropbox.com/s/7de2pf27kxwksbx/HighDesert_20210208_344_FULL.txt?dl=0,02/21,High Desert,,Incarcerated Person,Full,,Letter
HighDesert_20210208_345_FULL,5634,,KT,,KT,,The full story,https://www.dropbox.com/s/8p5py4e9tansmgd/HighDesert_20210208_345_Full.mp3?dl=0,https://www.dropbox.com/s/j9mp6s16d63y9zi/HighDesert_20210208_345_Full.txt?dl=0,02/21,High Desert,,Incarcerated Person,Full,,Letter
